salary_id,employee_id,job_id,effective_from,effective_to,annual_salary_inr,annual_bonus_target_inr
503317,12212,110,2021-02-06,2025-12-31,54300.0,5900.0
503318,12213,104,2024-06-24,2025-06-23,104700.0,8500.0
503319,12213,104,2025-06-24,2025-12-31,131400.0,9900.0
503320,12214,105,2022-08-07,2025-12-31,91400.0,13700.0
503321,12215,115,2017-03-12,2022-06-23,84600.0,6600.0
503322,12215,115,2022-06-24,2025-12-31,93400.0,13800.0
503323,12216,111,2019-08-31,2023-06-19,88100.0,6900.0
503324,12216,111,2023-06-20,2025-12-31,115700.0,7300.0
503325,12217,102,2022-12-06,2025-12-31,84700.0,11500.0
503326,12218,106,2019-07-20,2023-06-02,74100.0,9000.0
503327,12218,106,2023-06-03,2025-12-31,95300.0,9200.0
503328,12219,110,2022-08-19,2025-12-31,46600.0,6700.0
503329,12220,112,2020-04-12,2023-09-17,51100.0,4000.0
503330,12220,112,2023-09-18,2025-12-31,55100.0,5000.0
503331,12221,113,2016-04-21,2022-02-13,98000.0,5300.0
503332,12221,113,2022-02-14,2025-12-31,99300.0,13000.0
503333,12222,106,2018-04-07,2025-12-31,75900.0,7300.0
503334,12223,114,2022-10-14,2024-09-17,46000.0,6700.0
503335,12223,114,2024-09-18,2025-12-31,44100.0,5700.0
503336,12224,108,2019-07-27,2023-06-05,46000.0,5100.0
503337,12224,108,2023-06-06,2025-12-31,56900.0,7200.0
503338,12225,111,2017-05-05,2025-12-31,104300.0,9800.0
503339,12226,110,2017-05-20,2022-07-20,49500.0,3900.0
503340,12226,110,2022-07-21,2025-12-31,58000.0,7700.0
503341,12227,103,2021-05-02,2024-02-18,77700.0,9200.0
503342,12227,103,2024-02-19,2025-12-31,81400.0,12200.0
503343,12228,116,2022-03-19,2025-12-31,47000.0,6100.0
503344,12229,104,2019-08-10,2025-12-31,101400.0,5300.0
503345,12230,106,2021-01-16,2024-01-06,75800.0,10800.0
503346,12230,106,2024-01-07,2025-12-31,76000.0,9900.0
503347,12231,113,2020-01-10,2025-12-31,105500.0,6100.0
503348,12232,111,2018-09-21,2025-12-31,104500.0,6500.0
503349,12233,112,2017-01-18,2022-06-02,60600.0,6900.0
503350,12233,112,2022-06-03,2025-12-31,63000.0,9200.0
503351,12234,108,2017-09-30,2025-12-31,51600.0,4800.0
503352,12235,105,2016-12-13,2022-05-18,80400.0,7600.0
503353,12235,105,2022-05-19,2025-12-31,87400.0,12400.0
503354,12236,115,2024-06-18,2025-06-17,84600.0,10800.0
503355,12236,115,2025-06-18,2025-12-31,96500.0,11000.0
503356,12237,101,2024-03-19,2025-04-13,49400.0,4100.0
503357,12237,101,2025-04-14,2025-12-31,52200.0,7400.0
503358,12238,115,2021-07-09,2024-03-16,92400.0,11800.0
503359,12238,115,2024-03-17,2025-12-31,93700.0,8200.0
503360,12239,106,2024-10-15,2025-12-31,69900.0,6500.0
503361,12240,115,2023-09-27,2025-12-31,89500.0,6300.0
503362,12241,104,2018-10-05,2023-02-07,120200.0,11100.0
503363,12241,104,2023-02-08,2025-12-31,110900.0,6500.0
503364,12242,108,2019-06-28,2025-12-31,54200.0,7300.0
503365,12243,115,2025-06-13,2026-06-12,90700.0,12600.0
503366,12243,115,2026-06-13,2025-12-31,89700.0,5200.0
503367,12244,108,2021-05-10,2025-12-31,47000.0,5100.0
503368,12245,113,2023-12-29,2025-03-12,106200.0,10600.0
503369,12245,113,2025-03-13,2025-12-31,106400.0,14700.0
503370,12246,112,2020-03-05,2025-12-31,55800.0,5300.0
503371,12247,113,2020-12-11,2025-12-31,106000.0,8700.0
503372,12248,115,2025-12-19,2025-12-31,75100.0,8500.0
503373,12249,108,2016-07-05,2025-12-31,48600.0,4000.0
503374,12250,104,2021-02-08,2024-01-15,121400.0,14900.0
503375,12250,104,2024-01-16,2025-12-31,116500.0,8700.0
503376,12251,102,2024-10-11,2025-12-31,89600.0,9800.0
503377,12252,107,2016-07-10,2025-12-31,134600.0,15000.0
503378,12253,103,2025-06-06,2025-12-31,75600.0,4900.0
503379,12254,109,2016-05-18,2025-12-31,93900.0,7400.0
503380,12255,105,2022-07-29,2025-12-31,85000.0,10800.0
503381,12256,101,2022-04-19,2024-07-07,42200.0,2200.0
503382,12256,101,2024-07-08,2025-12-31,52200.0,7400.0
503383,12257,102,2019-06-25,2025-12-31,92900.0,5100.0
503384,12258,112,2022-10-05,2025-12-31,55500.0,3000.0
503385,12259,111,2021-12-27,2025-12-31,87800.0,10700.0
503386,12260,105,2025-12-01,2026-11-30,95900.0,6800.0
503387,12260,105,2026-12-01,2025-12-31,82400.0,12200.0
503388,12261,115,2021-05-23,2024-02-26,85600.0,7500.0
503389,12261,115,2024-02-27,2025-12-31,94300.0,10300.0
503390,12262,102,2025-06-11,2025-12-31,78600.0,10500.0
503391,12263,117,2022-01-19,2024-06-01,95900.0,8700.0
503392,12263,117,2024-06-02,2025-12-31,118500.0,15400.0
503393,12264,110,2023-02-18,2024-11-06,54700.0,5100.0
503394,12264,110,2024-11-07,2025-12-31,61400.0,3300.0
503395,12265,106,2020-12-16,2023-12-25,78000.0,9700.0
503396,12265,106,2023-12-26,2025-12-31,80100.0,6300.0
503397,12266,110,2021-02-17,2025-12-31,45200.0,3200.0
503398,12267,113,2023-06-04,2025-12-31,107200.0,13200.0
503399,12268,109,2016-08-08,2025-12-31,85300.0,11300.0
503400,12269,115,2022-03-18,2024-06-25,80200.0,4400.0
503401,12269,115,2024-06-26,2025-12-31,96000.0,9600.0
503402,12270,103,2018-04-13,2025-12-31,62300.0,8200.0
503403,12271,106,2021-09-25,2025-12-31,76700.0,8800.0
503404,12272,104,2017-04-21,2025-12-31,109500.0,8000.0
503405,12273,107,2017-05-15,2025-12-31,126000.0,18900.0
503406,12274,106,2024-10-30,2025-12-31,83400.0,4300.0
503407,12275,115,2025-12-05,2026-12-04,82700.0,7200.0
503408,12275,115,2026-12-05,2025-12-31,82500.0,7200.0
503409,12276,101,2020-06-16,2023-10-13,42100.0,2500.0
503410,12276,101,2023-10-14,2025-12-31,52200.0,6100.0
503411,12277,108,2020-03-13,2025-12-31,51300.0,6600.0
503412,12278,108,2024-12-16,2025-12-31,55000.0,5800.0
503413,12279,115,2018-08-12,2025-12-31,72700.0,4200.0
503414,12280,116,2019-10-30,2023-07-13,50000.0,5500.0
503415,12280,116,2023-07-14,2025-12-31,60500.0,7300.0
503416,12281,113,2020-06-26,2023-10-17,101400.0,6300.0
503417,12281,113,2023-10-18,2025-12-31,93400.0,11200.0
503418,12282,117,2017-08-19,2025-12-31,98500.0,7500.0
503419,12283,112,2020-03-05,2025-12-31,60600.0,6200.0
503420,12284,116,2019-12-27,2025-12-31,50200.0,5000.0
503421,12285,111,2024-08-18,2025-12-31,92300.0,9000.0
503422,12286,101,2021-01-28,2024-01-11,41100.0,2700.0
503423,12286,101,2024-01-12,2025-12-31,49800.0,4100.0
503424,12287,105,2020-09-23,2023-11-21,85000.0,9900.0
503425,12287,105,2023-11-22,2025-12-31,99100.0,13300.0
503426,12288,111,2016-02-23,2022-01-21,90600.0,10700.0
503427,12288,111,2022-01-22,2025-12-31,89400.0,10100.0
503428,12289,107,2017-11-05,2022-09-26,130900.0,10400.0
503429,12289,107,2022-09-27,2025-12-31,131400.0,11800.0
503430,12290,105,2020-08-14,2023-11-05,95100.0,13700.0
503431,12290,105,2023-11-06,2025-12-31,96800.0,13600.0
503432,12291,108,2022-08-20,2025-12-31,50800.0,5600.0
503433,12292,115,2024-04-24,2025-04-28,86800.0,4700.0
503434,12292,115,2025-04-29,2025-12-31,98900.0,10700.0
503435,12293,101,2020-08-01,2023-10-31,48900.0,6700.0
503436,12293,101,2023-11-01,2025-12-31,53500.0,6800.0
503437,12294,112,2019-01-14,2025-12-31,53600.0,3400.0
503438,12295,113,2020-06-16,2023-10-13,93600.0,8000.0
503439,12295,113,2023-10-14,2025-12-31,109100.0,7700.0
503440,12296,117,2023-05-10,2024-12-09,100900.0,5100.0
503441,12296,117,2024-12-10,2025-12-31,95200.0,8900.0
503442,12297,115,2023-10-03,2025-02-05,92700.0,10800.0
503443,12297,115,2025-02-06,2025-12-31,89300.0,5500.0
503444,12298,113,2020-06-12,2023-10-11,101400.0,14900.0
503445,12298,113,2023-10-12,2025-12-31,106500.0,12700.0
503446,12299,108,2024-12-26,2025-12-25,54700.0,4000.0
503447,12299,108,2025-12-26,2025-12-31,53700.0,5400.0
503448,12300,106,2021-10-06,2024-04-20,84100.0,12100.0
503449,12300,106,2024-04-21,2025-12-31,85000.0,7000.0
503450,12301,109,2017-01-09,2022-05-29,92600.0,9800.0
503451,12301,109,2022-05-30,2025-12-31,101400.0,11400.0
503452,12302,112,2023-02-07,2025-12-31,49300.0,5900.0
503453,12303,115,2023-02-20,2025-12-31,72300.0,7600.0
503454,12304,113,2019-09-18,2025-12-31,102900.0,9100.0
503455,12305,107,2018-01-07,2025-12-31,133900.0,12200.0
503456,12306,111,2024-08-06,2025-12-31,103800.0,13600.0
503457,12307,107,2024-05-27,2025-12-31,124300.0,7700.0
503458,12308,101,2021-05-05,2025-12-31,39200.0,4600.0
503459,12309,107,2025-01-13,2026-01-12,130900.0,15100.0
503460,12309,107,2026-01-13,2025-12-31,145100.0,10700.0
503461,12310,103,2023-10-29,2025-12-31,73700.0,8100.0
503462,12311,114,2017-08-22,2025-12-31,41500.0,3600.0
503463,12312,105,2025-04-24,2026-04-23,91600.0,8100.0
503464,12312,105,2026-04-24,2025-12-31,98000.0,7800.0
503465,12313,107,2025-12-20,2025-12-31,118700.0,13400.0
503466,12314,116,2023-09-06,2025-12-31,55200.0,6600.0
503467,12315,105,2024-07-11,2025-12-31,86100.0,4900.0
503468,12316,101,2016-10-25,2022-04-29,47100.0,6800.0
503469,12316,101,2022-04-30,2025-12-31,49500.0,6100.0
503470,12317,105,2024-11-06,2025-12-31,96000.0,12400.0
503471,12318,103,2019-04-08,2025-12-31,61900.0,5300.0
503472,12319,104,2019-04-23,2023-04-28,121700.0,11500.0
503473,12319,104,2023-04-29,2025-12-31,123600.0,18100.0
503474,12320,101,2022-12-08,2025-12-31,47900.0,3100.0
503475,12321,110,2020-04-17,2023-09-19,45800.0,5700.0
503476,12321,110,2023-09-20,2025-12-31,54600.0,3400.0
503477,12322,107,2020-04-29,2025-12-31,121800.0,13300.0
503478,12323,105,2024-07-13,2025-12-31,87200.0,13000.0
503479,12324,114,2023-11-06,2025-02-19,40300.0,2800.0
503480,12324,114,2025-02-20,2025-12-31,46700.0,6300.0
503481,12325,109,2018-07-14,2025-12-31,107300.0,11100.0
503482,12326,115,2016-02-22,2025-12-31,84500.0,8200.0
503483,12327,109,2018-05-24,2022-12-15,84400.0,7900.0
503484,12327,109,2022-12-16,2025-12-31,96200.0,13300.0
503485,12328,106,2021-06-23,2025-12-31,82000.0,4500.0
503486,12329,112,2025-12-20,2025-12-31,56900.0,5300.0
503487,12330,102,2017-09-17,2025-12-31,98600.0,12400.0
503488,12331,104,2022-02-23,2024-06-15,104300.0,10200.0
503489,12331,104,2024-06-16,2025-12-31,136900.0,18100.0
503490,12332,110,2022-07-11,2024-08-10,54700.0,3700.0
503491,12332,110,2024-08-11,2025-12-31,57000.0,7400.0
503492,12333,109,2019-03-15,2025-12-31,93000.0,7600.0
503493,12334,113,2021-12-10,2024-05-16,106200.0,14100.0
503494,12334,113,2024-05-17,2025-12-31,116400.0,9100.0
503495,12335,114,2022-09-24,2025-12-31,37200.0,2600.0
503496,12336,105,2022-01-18,2025-12-31,82700.0,5100.0
503497,12337,111,2017-12-16,2022-10-12,96000.0,7800.0
503498,12337,111,2022-10-13,2025-12-31,89500.0,8300.0
503499,12338,108,2019-11-29,2023-07-25,54100.0,7700.0
503500,12338,108,2023-07-26,2025-12-31,55300.0,8300.0
503501,12339,117,2018-08-16,2023-01-18,85000.0,10300.0
503502,12339,117,2023-01-19,2025-12-31,111800.0,10300.0
503503,12340,112,2021-09-08,2024-04-09,59400.0,8700.0
503504,12340,112,2024-04-10,2025-12-31,68500.0,7800.0
503505,12341,115,2025-04-13,2025-12-31,89700.0,11700.0
503506,12342,106,2020-07-27,2025-12-31,86000.0,10000.0
503507,12343,112,2023-08-24,2025-01-20,56500.0,7800.0
503508,12343,112,2025-01-21,2025-12-31,57500.0,3100.0
503509,12344,107,2021-06-23,2024-03-09,148600.0,19200.0
503510,12344,107,2024-03-10,2025-12-31,133700.0,6800.0
503511,12345,105,2017-12-02,2025-12-31,86600.0,5000.0
503512,12346,116,2019-01-02,2025-12-31,54600.0,6300.0
503513,12347,102,2017-12-17,2025-12-31,86200.0,9100.0
503514,12348,116,2018-11-23,2025-12-31,59500.0,3800.0
503515,12349,103,2020-03-21,2025-12-31,70300.0,9500.0
503516,12350,113,2022-07-28,2025-12-31,84900.0,6400.0
503517,12351,107,2021-12-24,2024-05-22,131200.0,18400.0
503518,12351,107,2024-05-23,2025-12-31,126700.0,12500.0
503519,12352,107,2016-03-09,2025-12-31,147400.0,17100.0
503520,12353,107,2019-04-09,2025-12-31,126300.0,9900.0
503521,12354,109,2024-11-19,2025-11-18,95500.0,9100.0
503522,12354,109,2025-11-19,2025-12-31,101400.0,6200.0
503523,12355,105,2023-01-23,2024-10-27,78200.0,11300.0
503524,12355,105,2024-10-28,2025-12-31,104800.0,5300.0
503525,12356,110,2017-10-27,2022-09-22,56100.0,3000.0
503526,12356,110,2022-09-23,2025-12-31,62500.0,5500.0
503527,12357,101,2020-04-23,2025-12-31,47600.0,3500.0
503528,12358,101,2016-08-05,2022-03-27,48200.0,7200.0
503529,12358,101,2022-03-28,2025-12-31,51000.0,6800.0
503530,12359,103,2017-10-11,2025-12-31,64000.0,5400.0
503531,12360,105,2018-09-30,2023-02-05,75000.0,9200.0
503532,12360,105,2023-02-06,2025-12-31,84500.0,5000.0
503533,12361,113,2023-05-05,2024-12-07,86200.0,5900.0
503534,12361,113,2024-12-08,2025-12-31,95100.0,13100.0
503535,12362,115,2021-11-10,2025-12-31,90500.0,12400.0
503536,12363,105,2019-02-20,2025-12-31,77800.0,10900.0
503537,12364,108,2021-03-14,2025-12-31,48300.0,5600.0
503538,12365,113,2019-10-02,2023-07-01,85800.0,5000.0
503539,12365,113,2023-07-02,2025-12-31,105100.0,13900.0
503540,12366,106,2019-01-16,2023-03-20,85100.0,4700.0
503541,12366,106,2023-03-21,2025-12-31,85000.0,5300.0
503542,12367,105,2016-09-25,2025-12-31,95300.0,7900.0
503543,12368,108,2017-09-20,2025-12-31,56500.0,2800.0
503544,12369,103,2017-12-15,2022-10-12,75000.0,7800.0
503545,12369,103,2022-10-13,2025-12-31,76800.0,7300.0
503546,12370,101,2023-10-02,2025-02-05,39000.0,4400.0
503547,12370,101,2025-02-06,2025-12-31,52400.0,6800.0
503548,12371,103,2023-09-25,2025-12-31,66000.0,3400.0
503549,12372,111,2020-03-28,2025-12-31,91500.0,10100.0
503550,12373,102,2025-12-20,2026-12-19,81600.0,4800.0
503551,12373,102,2026-12-20,2025-12-31,106900.0,12300.0
503552,12374,105,2019-11-25,2025-12-31,94200.0,6200.0
503553,12375,106,2024-09-02,2025-09-01,73000.0,6700.0
503554,12375,106,2025-09-02,2025-12-31,96100.0,13300.0
503555,12376,101,2021-08-13,2025-12-31,46400.0,6500.0
503556,12377,107,2024-06-27,2025-12-31,123000.0,14800.0
503557,12378,115,2018-05-17,2025-12-31,85600.0,6600.0
503558,12379,101,2023-12-30,2025-03-12,44200.0,2900.0
503559,12379,101,2025-03-13,2025-12-31,48400.0,3200.0
503560,12380,110,2016-06-27,2022-03-12,44800.0,6500.0
503561,12380,110,2022-03-13,2025-12-31,52200.0,5000.0
503562,12381,107,2024-04-09,2025-04-22,121700.0,14500.0
503563,12381,107,2025-04-23,2025-12-31,130800.0,14800.0
503564,12382,111,2019-07-10,2023-05-29,92400.0,11300.0
503565,12382,111,2023-05-30,2025-12-31,114200.0,11300.0
503566,12383,109,2025-10-24,2025-12-31,103000.0,8200.0
503567,12384,105,2023-03-09,2025-12-31,87900.0,5300.0
503568,12385,114,2017-04-12,2025-12-31,38800.0,3800.0
503569,12386,109,2018-07-01,2022-12-30,98600.0,11500.0
503570,12386,109,2022-12-31,2025-12-31,97500.0,8300.0
503571,12387,113,2016-01-14,2022-01-05,87900.0,11600.0
503572,12387,113,2022-01-06,2025-12-31,114400.0,10800.0
503573,12388,106,2018-08-24,2023-01-21,78400.0,6200.0
503574,12388,106,2023-01-22,2025-12-31,93900.0,5600.0
503575,12389,116,2017-12-28,2022-10-17,54300.0,8100.0
503576,12389,116,2022-10-18,2025-12-31,52000.0,3200.0
503577,12390,112,2021-10-29,2025-12-31,53700.0,6700.0
503578,12391,116,2019-01-25,2025-12-31,50400.0,3600.0
503579,12392,109,2021-07-09,2024-03-16,102100.0,13700.0
503580,12392,109,2024-03-17,2025-12-31,110500.0,10400.0
503581,12393,109,2022-09-29,2024-09-11,93500.0,13200.0
503582,12393,109,2024-09-12,2025-12-31,115000.0,9500.0
503583,12394,112,2025-10-24,2026-10-23,59200.0,5500.0
503584,12394,112,2026-10-24,2025-12-31,61800.0,5700.0
503585,12395,115,2020-10-16,2023-11-30,75900.0,4900.0
503586,12395,115,2023-12-01,2025-12-31,79200.0,6200.0
503587,12396,116,2019-05-16,2023-05-07,49600.0,2900.0
503588,12396,116,2023-05-08,2025-12-31,55900.0,5700.0
503589,12397,106,2019-11-20,2025-12-31,76300.0,4100.0
503590,12398,112,2022-09-18,2024-09-06,59700.0,5000.0
503591,12398,112,2024-09-07,2025-12-31,57300.0,8100.0
503592,12399,107,2025-01-20,2026-01-19,149000.0,19900.0
503593,12399,107,2026-01-20,2025-12-31,152800.0,16800.0
503594,12400,108,2023-12-07,2025-03-03,56200.0,4800.0
503595,12400,108,2025-03-04,2025-12-31,58100.0,3500.0
503596,12401,103,2020-10-21,2023-12-02,69400.0,6700.0
503597,12401,103,2023-12-03,2025-12-31,72700.0,7100.0
503598,12402,106,2022-03-01,2025-12-31,78600.0,7900.0
503599,12403,114,2016-09-08,2025-12-31,46200.0,4700.0
503600,12404,103,2021-10-23,2025-12-31,66200.0,5000.0
503601,12405,110,2018-05-23,2025-12-31,46500.0,6500.0
503602,12406,110,2022-01-23,2024-06-03,53500.0,5700.0
503603,12406,110,2024-06-04,2025-12-31,49400.0,6000.0
503604,12407,104,2023-06-26,2025-12-31,125500.0,11500.0
503605,12408,107,2021-08-04,2025-12-31,145600.0,11200.0
503606,12409,108,2024-04-08,2025-04-21,47900.0,7100.0
503607,12409,108,2025-04-22,2025-12-31,54800.0,6900.0
503608,12410,105,2021-04-26,2024-02-15,79000.0,11200.0
503609,12410,105,2024-02-16,2025-12-31,92400.0,9800.0
503610,12411,112,2024-11-09,2025-11-08,52600.0,6600.0
503611,12411,112,2025-11-09,2025-12-31,58100.0,5800.0
503612,12412,116,2021-09-04,2024-04-08,57900.0,7200.0
503613,12412,116,2024-04-09,2025-12-31,62300.0,4200.0
503614,12413,105,2025-05-24,2026-05-23,74200.0,6000.0
503615,12413,105,2026-05-24,2025-12-31,89500.0,12700.0
503616,12414,106,2018-12-21,2025-12-31,82000.0,8300.0
503617,12415,109,2018-07-01,2022-12-30,83300.0,10800.0
503618,12415,109,2022-12-31,2025-12-31,109700.0,12600.0
503619,12416,113,2021-11-10,2025-12-31,108500.0,9700.0
503620,12417,106,2022-11-12,2024-09-28,89500.0,10400.0
503621,12417,106,2024-09-29,2025-12-31,95600.0,6900.0
503622,12418,102,2020-01-15,2023-08-12,87500.0,7100.0
503623,12418,102,2023-08-13,2025-12-31,109200.0,11000.0
503624,12419,108,2016-12-23,2025-12-31,50500.0,2700.0
503625,12420,116,2016-03-25,2022-02-02,49000.0,5600.0
503626,12420,116,2022-02-03,2025-12-31,53400.0,4700.0
503627,12421,105,2018-08-04,2025-12-31,76400.0,4400.0
503628,12422,108,2016-10-06,2025-12-31,55800.0,7900.0
503629,12423,117,2021-02-09,2025-12-31,106600.0,7900.0
503630,12424,110,2025-01-10,2026-01-09,55400.0,7300.0
503631,12424,110,2026-01-10,2025-12-31,58400.0,5900.0
503632,12425,112,2016-11-28,2022-05-12,51900.0,3400.0
503633,12425,112,2022-05-13,2025-12-31,53400.0,6800.0
503634,12426,109,2023-10-13,2025-02-09,91800.0,13600.0
503635,12426,109,2025-02-10,2025-12-31,102400.0,6600.0
503636,12427,116,2020-05-24,2025-12-31,57300.0,4500.0
503637,12428,110,2017-03-08,2025-12-31,47800.0,5700.0
503638,12429,115,2017-06-12,2022-07-30,81100.0,8300.0
503639,12429,115,2022-07-31,2025-12-31,96400.0,11100.0
503640,12430,110,2016-12-30,2025-12-31,46600.0,5400.0
503641,12431,112,2021-02-12,2024-01-17,54800.0,5600.0
503642,12431,112,2024-01-18,2025-12-31,53100.0,3000.0
503643,12432,105,2025-04-15,2025-12-31,80000.0,6800.0
503644,12433,107,2022-08-03,2025-12-31,122700.0,8500.0
503645,12434,112,2022-01-19,2024-06-01,48700.0,6900.0
503646,12434,112,2024-06-02,2025-12-31,67700.0,6400.0
503647,12435,107,2020-09-11,2023-11-16,131500.0,7900.0
503648,12435,107,2023-11-17,2025-12-31,141800.0,8100.0
503649,12436,108,2017-07-23,2025-12-31,49900.0,5100.0
503650,12437,107,2018-03-18,2022-11-18,133400.0,6700.0
503651,12437,107,2022-11-19,2025-12-31,162100.0,16200.0
503652,12438,112,2017-06-20,2022-08-02,52800.0,2900.0
503653,12438,112,2022-08-03,2025-12-31,61100.0,3800.0
503654,12439,103,2021-02-01,2024-01-13,65400.0,8300.0
503655,12439,103,2024-01-14,2025-12-31,75400.0,10200.0
503656,12440,113,2022-11-03,2025-12-31,109600.0,8300.0
503657,12441,111,2018-06-24,2025-12-31,91800.0,8500.0
503658,12442,105,2023-02-05,2025-12-31,76900.0,7500.0
503659,12443,108,2019-05-19,2025-12-31,46900.0,6400.0
503660,12444,107,2024-12-23,2025-12-22,138000.0,19700.0
503661,12444,107,2025-12-23,2025-12-31,154200.0,21400.0
503662,12445,105,2020-06-10,2023-10-10,84600.0,9000.0
503663,12445,105,2023-10-11,2025-12-31,97900.0,6000.0
503664,12446,105,2019-03-21,2025-12-31,76900.0,4400.0
503665,12447,102,2023-01-22,2024-10-27,92500.0,13500.0
503666,12447,102,2024-10-28,2025-12-31,104300.0,11400.0
503667,12448,116,2016-12-01,2022-05-13,48100.0,5300.0
503668,12448,116,2022-05-14,2025-12-31,54000.0,6500.0
503669,12449,101,2025-04-19,2026-04-18,42600.0,5400.0
503670,12449,101,2026-04-19,2025-12-31,53300.0,4500.0
503671,12450,111,2016-11-28,2022-05-12,104600.0,13200.0
503672,12450,111,2022-05-13,2025-12-31,110900.0,8000.0
503673,12451,106,2022-02-19,2024-06-14,70400.0,4300.0
503674,12451,106,2024-06-15,2025-12-31,81000.0,6500.0
503675,12452,111,2018-11-09,2025-12-31,91400.0,10900.0
503676,12453,105,2025-12-30,2025-12-31,79100.0,5100.0
503677,12454,110,2019-02-15,2023-04-01,56000.0,6500.0
503678,12454,110,2023-04-02,2025-12-31,55200.0,7300.0
503679,12455,112,2023-08-27,2025-01-21,51300.0,5500.0
503680,12455,112,2025-01-22,2025-12-31,65300.0,5000.0
503681,12456,110,2025-12-05,2026-12-04,50500.0,3200.0
503682,12456,110,2026-12-05,2025-12-31,59600.0,6400.0
503683,12457,103,2017-11-23,2025-12-31,75700.0,9300.0
503684,12458,111,2024-01-29,2025-03-24,91300.0,7500.0
503685,12458,111,2025-03-25,2025-12-31,110800.0,13500.0
503686,12459,107,2021-06-21,2024-03-09,143800.0,13100.0
503687,12459,107,2024-03-10,2025-12-31,157400.0,8400.0
503688,12460,101,2018-09-02,2023-01-24,47500.0,2900.0
503689,12460,101,2023-01-25,2025-12-31,51300.0,6300.0
503690,12461,106,2024-06-12,2025-12-31,86200.0,8700.0
503691,12462,108,2024-05-28,2025-12-31,54000.0,5400.0
503692,12463,108,2023-03-08,2025-12-31,58800.0,4400.0
503693,12464,111,2025-11-19,2025-12-31,86900.0,5100.0
503694,12465,105,2022-02-02,2025-12-31,76500.0,9100.0
503695,12466,106,2024-08-14,2025-08-13,86600.0,11000.0
503696,12466,106,2025-08-14,2025-12-31,79200.0,7700.0
503697,12467,101,2019-12-30,2023-08-06,43700.0,5200.0
503698,12467,101,2023-08-07,2025-12-31,45500.0,6000.0
503699,12468,111,2016-08-31,2022-04-07,81800.0,4300.0
503700,12468,111,2022-04-08,2025-12-31,96600.0,9300.0
503701,12469,109,2025-11-13,2026-11-12,107900.0,16200.0
503702,12469,109,2026-11-13,2025-12-31,105500.0,11300.0
503703,12470,106,2025-04-13,2025-12-31,85200.0,5700.0
503704,12471,110,2023-03-24,2025-12-31,47300.0,4400.0
503705,12472,109,2017-08-06,2025-12-31,100900.0,6600.0
503706,12473,109,2018-01-12,2022-10-23,104600.0,13900.0
503707,12473,109,2022-10-24,2025-12-31,105600.0,12300.0
503708,12474,108,2022-10-10,2025-12-31,52700.0,4000.0
503709,12475,110,2018-08-01,2023-01-12,56900.0,7600.0
503710,12475,110,2023-01-13,2025-12-31,55500.0,4000.0
503711,12476,110,2023-06-04,2025-12-31,52700.0,4800.0
503712,12477,106,2021-05-08,2024-02-20,84800.0,6900.0
503713,12477,106,2024-02-21,2025-12-31,89900.0,9600.0
503714,12478,103,2020-01-26,2025-12-31,69600.0,7900.0
503715,12479,103,2018-04-16,2022-11-30,71900.0,5000.0
503716,12479,103,2022-12-01,2025-12-31,73600.0,7500.0
503717,12480,111,2024-07-11,2025-12-31,99300.0,12000.0
503718,12481,114,2016-09-13,2022-04-12,41100.0,3200.0
503719,12481,114,2022-04-13,2025-12-31,45400.0,5200.0
503720,12482,105,2025-09-24,2026-09-23,84800.0,11700.0
503721,12482,105,2026-09-24,2025-12-31,99000.0,12100.0
503722,12483,104,2016-05-04,2025-12-31,108300.0,13600.0
503723,12484,113,2017-09-04,2022-09-01,86100.0,7200.0
503724,12484,113,2022-09-02,2025-12-31,98700.0,10100.0
503725,12485,112,2017-04-28,2022-07-12,62000.0,8400.0
503726,12485,112,2022-07-13,2025-12-31,68400.0,8900.0
503727,12486,115,2018-05-21,2025-12-31,79800.0,8000.0
503728,12487,110,2025-01-17,2026-01-16,52700.0,6800.0
503729,12487,110,2026-01-17,2025-12-31,55900.0,4500.0
503730,12488,114,2022-10-09,2025-12-31,37500.0,4600.0
503731,12489,102,2021-08-09,2024-03-28,99600.0,14200.0
503732,12489,102,2024-03-29,2025-12-31,89300.0,13400.0
503733,12490,104,2017-08-16,2025-12-31,115000.0,15200.0
503734,12491,103,2024-01-31,2025-03-25,77500.0,7400.0
503735,12491,103,2025-03-26,2025-12-31,84000.0,7400.0
503736,12492,112,2025-02-15,2025-12-31,53900.0,4600.0
503737,12493,102,2024-11-08,2025-12-31,94800.0,12700.0
503738,12494,108,2022-03-31,2025-12-31,58900.0,7300.0
503739,12495,108,2018-07-07,2023-01-02,56700.0,2900.0
503740,12495,108,2023-01-03,2025-12-31,63400.0,5300.0
503741,12496,107,2017-02-10,2025-12-31,141200.0,16100.0
503742,12497,114,2018-02-15,2025-12-31,46800.0,4100.0
503743,12498,103,2024-11-23,2025-12-31,63000.0,6100.0
503744,12499,107,2018-11-05,2023-02-19,137200.0,11300.0
503745,12499,107,2023-02-20,2025-12-31,159600.0,13500.0
503746,12500,112,2020-04-17,2023-09-19,55000.0,3700.0
503747,12500,112,2023-09-20,2025-12-31,55900.0,7200.0
503748,12501,102,2019-01-03,2023-03-15,83100.0,4400.0
503749,12501,102,2023-03-16,2025-12-31,98200.0,12200.0
503750,12502,111,2018-03-23,2022-11-20,87100.0,7800.0
503751,12502,111,2022-11-21,2025-12-31,115100.0,10600.0
503752,12503,113,2020-09-28,2023-11-23,99300.0,13000.0
